ACS Year,NAME,Full_FIPS,ACS 5 Yr FIPS Variable Name,ACS 5 Yr FIPS Variable Value,ACS 5 Yr VA Variable Value
2017,Scott County,51169,DP05 0001E,22290,8365952
2017,Spotsylvania County,51177,DP05 0001E,130159,8365952
2017,Surry County,51181,DP05 0001E,6670,8365952
2017,Appomattox County,51011,DP05 0001E,15462,8365952
2017,Clarke County,51043,DP05 0001E,14331,8365952
2017,Franklin County,51067,DP05 0001E,56277,8365952
2017,King and Queen County,51097,DP05 0001E,7052,8365952
2017,Mecklenburg County,51117,DP05 0001E,30959,8365952
2017,Montgomery County,51121,DP05 0001E,97692,8365952
2017,New Kent County,51127,DP05 0001E,20523,8365952
2017,Augusta County,51015,DP05 0001E,74390,8365952
2017,Cumberland County,51049,DP05 0001E,9797,8365952
2017,Dickenson County,51051,DP05 0001E,15181,8365952
2017,Goochland County,51075,DP05 0001E,22148,8365952
2017,Halifax County,51083,DP05 0001E,35030,8365952
2017,Loudoun County,51107,DP05 0001E,374558,8365952
2017,Madison County,51113,DP05 0001E,13108,8365952
2017,Prince William County,51153,DP05 0001E,450763,8365952
2017,Roanoke County,51161,DP05 0001E,93419,8365952
2017,Southampton County,51175,DP05 0001E,18089,8365952
2017,Highland County,51091,DP05 0001E,2213,8365952
2017,Brunswick County,51025,DP05 0001E,16435,8365952
2017,Caroline County,51033,DP05 0001E,29889,8365952
2017,Gloucester County,51073,DP05 0001E,37035,8365952
2017,Northampton County,51131,DP05 0001E,11998,8365952
2017,Patrick County,51141,DP05 0001E,17958,8365952
2017,Powhatan County,51145,DP05 0001E,28364,8365952
2017,Rockbridge County,51163,DP05 0001E,22440,8365952
2017,Shenandoah County,51171,DP05 0001E,42854,8365952
2017,Fauquier County,51061,DP05 0001E,68406,8365952
2017,Charles City County,51036,DP05 0001E,7022,8365952
2017,Culpeper County,51047,DP05 0001E,49795,8365952
2017,Dinwiddie County,51053,DP05 0001E,28033,8365952
2017,Greene County,51079,DP05 0001E,19213,8365952
2017,Hanover County,51085,DP05 0001E,103218,8365952
2017,Lunenburg County,51111,DP05 0001E,12369,8365952
2017,Orange County,51137,DP05 0001E,35265,8365952
2017,Emporia city,51595,DP05 0001E,5495,8365952
2017,Wythe County,51197,DP05 0001E,29048,8365952
2017,Chesapeake city,51550,DP05 0001E,235410,8365952
2017,Colonial Heights City,51570,DP05 0001E,17582,8365952
2017,Harrisonburg city,51660,DP05 0001E,53064,8365952
2017,Albemarle County,51003,DP05 0001E,105105,8365952
2017,Bland County,51021,DP05 0001E,6524,8365952
2017,Bedford County,51019,DP05 0001E,77319,8365952
2017,Botetourt County,51023,DP05 0001E,33149,8365952
2017,Buckingham County,51029,DP05 0001E,17048,8365952
2017,Lynchburg city,51680,DP05 0001E,79237,8365952
2017,York County,51199,DP05 0001E,67196,8365952
2017,Richmond city,51760,DP05 0001E,220892,8365952
2017,Martinsville city,51690,DP05 0001E,13256,8365952
2017,Nelson County,51125,DP05 0001E,14863,8365952
2017,Essex County,51057,DP05 0001E,11083,8365952
2017,Pittsylvania County,51143,DP05 0001E,61970,8365952
2017,Norton city,51720,DP05 0001E,4043,8365952
2017,Staunton city,51790,DP05 0001E,24273,8365952
2017,Fluvanna County,51065,DP05 0001E,26109,8365952
2017,Amelia County,51007,DP05 0001E,12802,8365952
2017,Radford city,51750,DP05 0001E,17380,8365952
2017,Winchester city,51840,DP05 0001E,27516,8365952
2017,Accomack County,51001,DP05 0001E,32840,8365952
2017,Craig County,51045,DP05 0001E,5131,8365952
2017,Floyd County,51063,DP05 0001E,15594,8365952
2017,Giles County,51071,DP05 0001E,16867,8365952
2017,Grayson County,51077,DP05 0001E,15708,8365952
2017,Nottoway County,51135,DP05 0001E,15537,8365952
2017,Rappahannock County,51157,DP05 0001E,7359,8365952
2017,Wise County,51195,DP05 0001E,39539,8365952
2017,Bristol city,51520,DP05 0001E,17077,8365952
2017,Covington city,51580,DP05 0001E,5675,8365952
2017,Portsmouth city,51740,DP05 0001E,95536,8365952
2017,Williamsburg city,51830,DP05 0001E,14817,8365952
2017,Virginia Beach city,51810,DP05 0001E,450057,8365952
2017,Alleghany County,51005,DP05 0001E,15489,8365952
2017,Carroll County,51035,DP05 0001E,29767,8365952
2017,Galax city,51640,DP05 0001E,6788,8365952
2017,Washington County,51191,DP05 0001E,54457,8365952
2017,Westmoreland County,51193,DP05 0001E,17596,8365952
2017,Northumberland County,51133,DP05 0001E,12254,8365952
2017,Page County,51139,DP05 0001E,23694,8365952
2017,Pulaski County,51155,DP05 0001E,34330,8365952
2017,Warren County,51187,DP05 0001E,38991,8365952
2017,Alexandria city,51510,DP05 0001E,154710,8365952
2017,Danville city,51590,DP05 0001E,41911,8365952
2017,Fredericksburg city,51630,DP05 0001E,28135,8365952
2017,Hampton city,51650,DP05 0001E,136255,8365952
2017,Amherst County,51009,DP05 0001E,31819,8365952
2017,Arlington County,51013,DP05 0001E,229534,8365952
2017,Bath County,51017,DP05 0001E,4458,8365952
2017,Hopewell city,51670,DP05 0001E,22353,8365952
2017,Buchanan County,51027,DP05 0001E,22611,8365952
2017,Newport News city,51700,DP05 0001E,180775,8365952
2017,Frederick County,51069,DP05 0001E,83784,8365952
2017,Stafford County,51179,DP05 0001E,141159,8365952
2017,Tazewell County,51185,DP05 0001E,42689,8365952
2017,Buena Vista city,51530,DP05 0001E,6495,8365952
2017,Falls Church city,51610,DP05 0001E,13843,8365952
2017,Manassas Park city,51685,DP05 0001E,16117,8365952
2017,Petersburg city,51730,DP05 0001E,32037,8365952
2017,Poquoson city,51735,DP05 0001E,12022,8365952
2017,Sussex County,51183,DP05 0001E,11595,8365952
2017,Fairfax city,51600,DP05 0001E,23580,8365952
2017,Waynesboro city,51820,DP05 0001E,21620,8365952
2017,Manassas city,51683,DP05 0001E,41379,8365952
2017,Roanoke city,51770,DP05 0001E,99572,8365952
2017,Salem city,51775,DP05 0001E,25521,8365952
2017,Suffolk city,51800,DP05 0001E,88057,8365952
2017,Norfolk city,51710,DP05 0001E,245752,8365952
2017,Charlotte County,51037,DP05 0001E,12176,8365952
2017,Chesterfield County,51041,DP05 0001E,335594,8365952
2017,Fairfax County,51059,DP05 0001E,1142004,8365952
2017,Greensville County,51081,DP05 0001E,11606,8365952
2017,Isle of Wight County,51093,DP05 0001E,36090,8365952
2017,James City County,51095,DP05 0001E,73028,8365952
2017,Russell County,51167,DP05 0001E,27725,8365952
2017,Franklin city,51620,DP05 0001E,8334,8365952
2017,Smyth County,51173,DP05 0001E,31298,8365952
2017,Charlottesville city,51540,DP05 0001E,46487,8365952
2017,Lexington city,51678,DP05 0001E,7113,8365952
2017,Campbell County,51031,DP05 0001E,55158,8365952
2017,Henrico County,51087,DP02 0015E,2.55,2.62
2017,Henry County,51089,DP02 0015E,2.31,2.62
2017,King George County,51099,DP02 0015E,2.83,2.62
2017,King William County,51101,DP02 0015E,2.68,2.62
2017,Lancaster County,51103,DP02 0015E,2.11,2.62
2017,Lee County,51105,DP02 0015E,2.47,2.62
2017,Louisa County,51109,DP02 0015E,2.58,2.62
2017,Mathews County,51115,DP02 0015E,2.32,2.62
2017,Middlesex County,51119,DP02 0015E,2.28,2.62
2017,Prince Edward County,51147,DP02 0015E,2.52,2.62
2017,Prince George County,51149,DP02 0015E,2.98,2.62
2017,Richmond County,51159,DP02 0015E,2.2,2.62
2017,Rockingham County,51165,DP02 0015E,2.52,2.62
2017,Scott County,51169,DP02 0015E,2.4,2.62
2017,Spotsylvania County,51177,DP02 0015E,3,2.62
2017,Surry County,51181,DP02 0015E,2.41,2.62
2017,Appomattox County,51011,DP02 0015E,2.59,2.62
2017,Clarke County,51043,DP02 0015E,2.54,2.62
2017,Franklin County,51067,DP02 0015E,2.36,2.62
2017,King and Queen County,51097,DP02 0015E,2.51,2.62
2017,Mecklenburg County,51117,DP02 0015E,2.54,2.62
2017,Montgomery County,51121,DP02 0015E,2.49,2.62
2017,New Kent County,51127,DP02 0015E,2.64,2.62
2017,Augusta County,51015,DP02 0015E,2.46,2.62
2017,Cumberland County,51049,DP02 0015E,2.46,2.62
2017,Dickenson County,51051,DP02 0015E,2.42,2.62
2017,Goochland County,51075,DP02 0015E,2.54,2.62
2017,Halifax County,51083,DP02 0015E,2.43,2.62
2017,Loudoun County,51107,DP02 0015E,3.07,2.62
2017,Madison County,51113,DP02 0015E,2.52,2.62
2017,Prince William County,51153,DP02 0015E,3.21,2.62
2017,Roanoke County,51161,DP02 0015E,2.37,2.62
2017,Southampton County,51175,DP02 0015E,2.49,2.62
2017,Highland County,51091,DP02 0015E,1.9,2.62
2017,Brunswick County,51025,DP02 0015E,2.36,2.62
2017,Caroline County,51033,DP02 0015E,2.57,2.62
2017,Gloucester County,51073,DP02 0015E,2.49,2.62
2017,Northampton County,51131,DP02 0015E,2.26,2.62
2017,Patrick County,51141,DP02 0015E,2.29,2.62
2017,Powhatan County,51145,DP02 0015E,2.58,2.62
2017,Rockbridge County,51163,DP02 0015E,2.43,2.62
2017,Shenandoah County,51171,DP02 0015E,2.46,2.62
2017,Fauquier County,51061,DP02 0015E,2.84,2.62
2017,Charles City County,51036,DP02 0015E,2.42,2.62
2017,Culpeper County,51047,DP02 0015E,2.87,2.62
2017,Dinwiddie County,51053,DP02 0015E,2.64,2.62
2017,Greene County,51079,DP02 0015E,2.63,2.62
2017,Hanover County,51085,DP02 0015E,2.65,2.62
2017,Lunenburg County,51111,DP02 0015E,2.55,2.62
2017,Orange County,51137,DP02 0015E,2.58,2.62
2017,Emporia city,51595,DP02 0015E,2.48,2.62
2017,Wythe County,51197,DP02 0015E,2.42,2.62
2017,Chesapeake city,51550,DP02 0015E,2.76,2.62
2017,Colonial Heights City,51570,DP02 0015E,2.45,2.62
2017,Harrisonburg city,51660,DP02 0015E,2.71,2.62
2017,Albemarle County,51003,DP02 0015E,2.44,2.62
2017,Bland County,51021,DP02 0015E,2.24,2.62
2017,Bedford County,51019,DP02 0015E,2.48,2.62
2017,Botetourt County,51023,DP02 0015E,2.48,2.62
2017,Buckingham County,51029,DP02 0015E,2.64,2.62
2017,Lynchburg city,51680,DP02 0015E,2.43,2.62
2017,York County,51199,DP02 0015E,2.72,2.62
2017,Richmond city,51760,DP02 0015E,2.35,2.62
2017,Martinsville city,51690,DP02 0015E,2.24,2.62
2017,Nelson County,51125,DP02 0015E,2.26,2.62
2017,Essex County,51057,DP02 0015E,2.44,2.62
2017,Pittsylvania County,51143,DP02 0015E,2.28,2.62
2017,Norton city,51720,DP02 0015E,2.23,2.62
2017,Staunton city,51790,DP02 0015E,2.19,2.62
2017,Fluvanna County,51065,DP02 0015E,2.54,2.62
2017,Amelia County,51007,DP02 0015E,2.69,2.62
2017,Radford city,51750,DP02 0015E,2.61,2.62
2017,Winchester city,51840,DP02 0015E,2.52,2.62
2017,Accomack County,51001,DP02 0015E,2.35,2.62
2017,Craig County,51045,DP02 0015E,2.18,2.62
2017,Floyd County,51063,DP02 0015E,2.41,2.62
2017,Giles County,51071,DP02 0015E,2.36,2.62
2017,Grayson County,51077,DP02 0015E,2.25,2.62
2017,Nottoway County,51135,DP02 0015E,2.44,2.62
2017,Rappahannock County,51157,DP02 0015E,2.34,2.62
2017,Wise County,51195,DP02 0015E,2.42,2.62
2017,Bristol city,51520,DP02 0015E,2.25,2.62
2017,Covington city,51580,DP02 0015E,2.33,2.62
2017,Portsmouth city,51740,DP02 0015E,2.52,2.62
2017,Williamsburg city,51830,DP02 0015E,2.29,2.62
2017,Virginia Beach city,51810,DP02 0015E,2.62,2.62
2017,Alleghany County,51005,DP02 0015E,2.21,2.62
2017,Carroll County,51035,DP02 0015E,2.37,2.62
2017,Galax city,51640,DP02 0015E,2.25,2.62
2017,Washington County,51191,DP02 0015E,2.36,2.62
2017,Westmoreland County,51193,DP02 0015E,2.36,2.62
2017,Northumberland County,51133,DP02 0015E,2.12,2.62
2017,Page County,51139,DP02 0015E,2.48,2.62
2017,Pulaski County,51155,DP02 0015E,2.28,2.62
2017,Warren County,51187,DP02 0015E,2.69,2.62
2017,Alexandria city,51510,DP02 0015E,2.23,2.62
2017,Danville city,51590,DP02 0015E,2.18,2.62
2017,Fredericksburg city,51630,DP02 0015E,2.44,2.62
2017,Hampton city,51650,DP02 0015E,2.46,2.62
2017,Amherst County,51009,DP02 0015E,2.53,2.62
2017,Arlington County,51013,DP02 0015E,2.21,2.62
2017,Bath County,51017,DP02 0015E,2.34,2.62
2017,Hopewell city,51670,DP02 0015E,2.42,2.62
2017,Buchanan County,51027,DP02 0015E,2.4,2.62
2017,Newport News city,51700,DP02 0015E,2.51,2.62
2017,Frederick County,51069,DP02 0015E,2.71,2.62
2017,Stafford County,51179,DP02 0015E,3.04,2.62
2017,Tazewell County,51185,DP02 0015E,2.38,2.62
2017,Buena Vista city,51530,DP02 0015E,2.31,2.62
2017,Falls Church city,51610,DP02 0015E,2.6,2.62
2017,Manassas Park city,51685,DP02 0015E,3.37,2.62
2017,Petersburg city,51730,DP02 0015E,2.36,2.62
2017,Poquoson city,51735,DP02 0015E,2.61,2.62
2017,Sussex County,51183,DP02 0015E,2.05,2.62
2017,Fairfax city,51600,DP02 0015E,2.7,2.62
2017,Waynesboro city,51820,DP02 0015E,2.35,2.62
2017,Manassas city,51683,DP02 0015E,3.29,2.62
2017,Roanoke city,51770,DP02 0015E,2.3,2.62
2017,Salem city,51775,DP02 0015E,2.31,2.62
2017,Suffolk city,51800,DP02 0015E,2.7,2.62
2017,Norfolk city,51710,DP02 0015E,2.52,2.62
2017,Charlotte County,51037,DP02 0015E,2.67,2.62
2017,Chesterfield County,51041,DP02 0015E,2.74,2.62
2017,Fairfax County,51059,DP02 0015E,2.88,2.62
2017,Greensville County,51081,DP02 0015E,2.33,2.62
2017,Isle of Wight County,51093,DP02 0015E,2.53,2.62
2017,James City County,51095,DP02 0015E,2.53,2.62
2017,Russell County,51167,DP02 0015E,2.45,2.62
2017,Franklin city,51620,DP02 0015E,2.36,2.62
2017,Smyth County,51173,DP02 0015E,2.39,2.62
2017,Charlottesville city,51540,DP02 0015E,2.38,2.62
2017,Lexington city,51678,DP02 0015E,1.85,2.62
2017,Campbell County,51031,DP02 0015E,2.42,2.62
2017,Henrico County,51087,DP02 0092PE,12.2,12.1
2017,Henry County,51089,DP02 0092PE,3.1,12.1
2017,King George County,51099,DP02 0092PE,2.6,12.1
2017,King William County,51101,DP02 0092PE,1.6,12.1
2017,Lancaster County,51103,DP02 0092PE,2.6,12.1
2017,Lee County,51105,DP02 0092PE,1.1,12.1
2017,Louisa County,51109,DP02 0092PE,3.1,12.1
2017,Mathews County,51115,DP02 0092PE,1.1,12.1
2017,Middlesex County,51119,DP02 0092PE,1.1,12.1
2017,Prince Edward County,51147,DP02 0092PE,4.3,12.1
2017,Prince George County,51149,DP02 0092PE,4.2,12.1
2017,Richmond County,51159,DP02 0092PE,6.5,12.1
2017,Rockingham County,51165,DP02 0092PE,5.5,12.1
2017,Scott County,51169,DP02 0092PE,1,12.1
2017,Spotsylvania County,51177,DP02 0092PE,7.2,12.1
2017,Surry County,51181,DP02 0092PE,1.1,12.1
2017,Appomattox County,51011,DP02 0092PE,1.2,12.1
2017,Clarke County,51043,DP02 0092PE,4.1,12.1
2017,Franklin County,51067,DP02 0092PE,2,12.1
2017,King and Queen County,51097,DP02 0092PE,2.2,12.1
2017,Mecklenburg County,51117,DP02 0092PE,1.2,12.1
2017,Montgomery County,51121,DP02 0092PE,8.1,12.1
2017,New Kent County,51127,DP02 0092PE,3,12.1
2017,Augusta County,51015,DP02 0092PE,2.1,12.1
2017,Cumberland County,51049,DP02 0092PE,1.1,12.1
2017,Dickenson County,51051,DP02 0092PE,0.5,12.1
2017,Goochland County,51075,DP02 0092PE,4.2,12.1
2017,Halifax County,51083,DP02 0092PE,1.7,12.1
2017,Loudoun County,51107,DP02 0092PE,23.9,12.1
2017,Madison County,51113,DP02 0092PE,1.9,12.1
2017,Prince William County,51153,DP02 0092PE,23.4,12.1
2017,Roanoke County,51161,DP02 0092PE,5.5,12.1
2017,Southampton County,51175,DP02 0092PE,0.6,12.1
2017,Highland County,51091,DP02 0092PE,0.5,12.1
2017,Brunswick County,51025,DP02 0092PE,1.7,12.1
2017,Caroline County,51033,DP02 0092PE,2.9,12.1
2017,Gloucester County,51073,DP02 0092PE,2.4,12.1
2017,Northampton County,51131,DP02 0092PE,5.6,12.1
2017,Patrick County,51141,DP02 0092PE,1.9,12.1
2017,Powhatan County,51145,DP02 0092PE,2.6,12.1
2017,Rockbridge County,51163,DP02 0092PE,2.1,12.1
2017,Shenandoah County,51171,DP02 0092PE,4.8,12.1
2017,Fauquier County,51061,DP02 0092PE,6.3,12.1
2017,Charles City County,51036,DP02 0092PE,1.9,12.1
2017,Culpeper County,51047,DP02 0092PE,7.6,12.1
2017,Dinwiddie County,51053,DP02 0092PE,2.9,12.1
2017,Greene County,51079,DP02 0092PE,4.5,12.1
2017,Hanover County,51085,DP02 0092PE,3.7,12.1
2017,Lunenburg County,51111,DP02 0092PE,5.1,12.1
2017,Orange County,51137,DP02 0092PE,5.3,12.1
2017,Emporia city,51595,DP02 0092PE,2.5,12.1
2017,Wythe County,51197,DP02 0092PE,0.8,12.1
2017,Chesapeake city,51550,DP02 0092PE,5.3,12.1
2017,Colonial Heights City,51570,DP02 0092PE,7.2,12.1
2017,Harrisonburg city,51660,DP02 0092PE,16.5,12.1
2017,Albemarle County,51003,DP02 0092PE,10.2,12.1
2017,Bland County,51021,DP02 0092PE,0.7,12.1
2017,Bedford County,51019,DP02 0092PE,2.5,12.1
2017,Botetourt County,51023,DP02 0092PE,3,12.1
2017,Buckingham County,51029,DP02 0092PE,1.5,12.1
2017,Lynchburg city,51680,DP02 0092PE,5.8,12.1
2017,York County,51199,DP02 0092PE,7.9,12.1
2017,Richmond city,51760,DP02 0092PE,6.4,12.1
2017,Martinsville city,51690,DP02 0092PE,3.4,12.1
2017,Nelson County,51125,DP02 0092PE,3.8,12.1
2017,Essex County,51057,DP02 0092PE,1.6,12.1
2017,Pittsylvania County,51143,DP02 0092PE,2.1,12.1
2017,Norton city,51720,DP02 0092PE,3.4,12.1
2017,Staunton city,51790,DP02 0092PE,3,12.1
2017,Fluvanna County,51065,DP02 0092PE,2.8,12.1
2017,Amelia County,51007,DP02 0092PE,1,12.1
2017,Radford city,51750,DP02 0092PE,2.6,12.1
2017,Winchester city,51840,DP02 0092PE,11.8,12.1
2017,Accomack County,51001,DP02 0092PE,7,12.1
2017,Craig County,51045,DP02 0092PE,0,12.1
2017,Floyd County,51063,DP02 0092PE,2.7,12.1
2017,Giles County,51071,DP02 0092PE,1.2,12.1
2017,Grayson County,51077,DP02 0092PE,1.9,12.1
2017,Nottoway County,51135,DP02 0092PE,4.7,12.1
2017,Rappahannock County,51157,DP02 0092PE,4.2,12.1
2017,Wise County,51195,DP02 0092PE,1.2,12.1
2017,Bristol city,51520,DP02 0092PE,0.8,12.1
2017,Covington city,51580,DP02 0092PE,3.4,12.1
2017,Portsmouth city,51740,DP02 0092PE,3,12.1
2017,Williamsburg city,51830,DP02 0092PE,8.8,12.1
2017,Virginia Beach city,51810,DP02 0092PE,9.1,12.1
2017,Alleghany County,51005,DP02 0092PE,1.3,12.1
2017,Carroll County,51035,DP02 0092PE,2.1,12.1
2017,Galax city,51640,DP02 0092PE,9.4,12.1
2017,Washington County,51191,DP02 0092PE,1.6,12.1
2017,Westmoreland County,51193,DP02 0092PE,3.8,12.1
2017,Northumberland County,51133,DP02 0092PE,1.5,12.1
2017,Page County,51139,DP02 0092PE,1.7,12.1
2017,Pulaski County,51155,DP02 0092PE,1.7,12.1
2017,Warren County,51187,DP02 0092PE,3.2,12.1
2017,Alexandria city,51510,DP02 0092PE,28.4,12.1
2017,Danville city,51590,DP02 0092PE,3.2,12.1
2017,Fredericksburg city,51630,DP02 0092PE,9,12.1
2017,Hampton city,51650,DP02 0092PE,4.7,12.1
2017,Amherst County,51009,DP02 0092PE,1.7,12.1
2017,Arlington County,51013,DP02 0092PE,22.9,12.1
2017,Bath County,51017,DP02 0092PE,4.6,12.1
2017,Hopewell city,51670,DP02 0092PE,5.1,12.1
2017,Buchanan County,51027,DP02 0092PE,1.4,12.1
2017,Newport News city,51700,DP02 0092PE,7.3,12.1
2017,Frederick County,51069,DP02 0092PE,6.1,12.1
2017,Stafford County,51179,DP02 0092PE,9.2,12.1
2017,Tazewell County,51185,DP02 0092PE,1,12.1
2017,Buena Vista city,51530,DP02 0092PE,0.6,12.1
2017,Falls Church city,51610,DP02 0092PE,18.1,12.1
2017,Manassas Park city,51685,DP02 0092PE,35.6,12.1
2017,Petersburg city,51730,DP02 0092PE,3.6,12.1
2017,Poquoson city,51735,DP02 0092PE,2.6,12.1
2017,Sussex County,51183,DP02 0092PE,2.9,12.1
2017,Fairfax city,51600,DP02 0092PE,28.6,12.1
2017,Waynesboro city,51820,DP02 0092PE,5,12.1
2017,Manassas city,51683,DP02 0092PE,26.2,12.1
2017,Roanoke city,51770,DP02 0092PE,7.6,12.1
2017,Salem city,51775,DP02 0092PE,2.2,12.1
2017,Suffolk city,51800,DP02 0092PE,3.6,12.1
2017,Norfolk city,51710,DP02 0092PE,7.2,12.1
2017,Charlotte County,51037,DP02 0092PE,1.3,12.1
2017,Chesterfield County,51041,DP02 0092PE,7.9,12.1
2017,Fairfax County,51059,DP02 0092PE,30.9,12.1
2017,Greensville County,51081,DP02 0092PE,2.7,12.1
2017,Isle of Wight County,51093,DP02 0092PE,1.8,12.1
2017,James City County,51095,DP02 0092PE,6.1,12.1
2017,Russell County,51167,DP02 0092PE,1,12.1
2017,Franklin city,51620,DP02 0092PE,1,12.1
2017,Smyth County,51173,DP02 0092PE,1.5,12.1
2017,Charlottesville city,51540,DP02 0092PE,12.5,12.1
2017,Lexington city,51678,DP02 0092PE,4.1,12.1
2017,Campbell County,51031,DP02 0092PE,2.5,12.1
2017,Henrico County,51087,DP03 0096PE,91.3,90.1
2017,Henry County,51089,DP03 0096PE,88.4,90.1
2017,King George County,51099,DP03 0096PE,92.5,90.1
2017,King William County,51101,DP03 0096PE,93.2,90.1
2017,Lancaster County,51103,DP03 0096PE,88.6,90.1
2017,Lee County,51105,DP03 0096PE,86.5,90.1
2017,Louisa County,51109,DP03 0096PE,87.6,90.1
2017,Mathews County,51115,DP03 0096PE,91.4,90.1
2017,Middlesex County,51119,DP03 0096PE,89.8,90.1
2017,Prince Edward County,51147,DP03 0096PE,90.2,90.1
2017,Prince George County,51149,DP03 0096PE,91.3,90.1
2017,Richmond County,51159,DP03 0096PE,89,90.1
2017,Rockingham County,51165,DP03 0096PE,88,90.1
2017,Scott County,51169,DP03 0096PE,88.9,90.1
2017,Spotsylvania County,51177,DP03 0096PE,90.9,90.1
2017,Surry County,51181,DP03 0096PE,87.3,90.1
2017,Appomattox County,51011,DP03 0096PE,91.5,90.1
2017,Clarke County,51043,DP03 0096PE,85.7,90.1
2017,Franklin County,51067,DP03 0096PE,88.8,90.1
2017,King and Queen County,51097,DP03 0096PE,88.3,90.1
2017,Mecklenburg County,51117,DP03 0096PE,88,90.1
2017,Montgomery County,51121,DP03 0096PE,93.4,90.1
2017,New Kent County,51127,DP03 0096PE,94.5,90.1
2017,Augusta County,51015,DP03 0096PE,90.4,90.1
2017,Cumberland County,51049,DP03 0096PE,86.5,90.1
2017,Dickenson County,51051,DP03 0096PE,89.3,90.1
2017,Goochland County,51075,DP03 0096PE,95.2,90.1
2017,Halifax County,51083,DP03 0096PE,87.2,90.1
2017,Loudoun County,51107,DP03 0096PE,93.2,90.1
2017,Madison County,51113,DP03 0096PE,85.4,90.1
2017,Prince William County,51153,DP03 0096PE,88.1,90.1
2017,Roanoke County,51161,DP03 0096PE,94,90.1
2017,Southampton County,51175,DP03 0096PE,90.7,90.1
2017,Highland County,51091,DP03 0096PE,90.6,90.1
2017,Brunswick County,51025,DP03 0096PE,91.3,90.1
2017,Caroline County,51033,DP03 0096PE,91.4,90.1
2017,Gloucester County,51073,DP03 0096PE,90.5,90.1
2017,Northampton County,51131,DP03 0096PE,86,90.1
2017,Patrick County,51141,DP03 0096PE,87.2,90.1
2017,Powhatan County,51145,DP03 0096PE,92.1,90.1
2017,Rockbridge County,51163,DP03 0096PE,89,90.1
2017,Shenandoah County,51171,DP03 0096PE,89.6,90.1
2017,Fauquier County,51061,DP03 0096PE,91.7,90.1
2017,Charles City County,51036,DP03 0096PE,90,90.1
2017,Culpeper County,51047,DP03 0096PE,89.2,90.1
2017,Dinwiddie County,51053,DP03 0096PE,89.3,90.1
2017,Greene County,51079,DP03 0096PE,85.1,90.1
2017,Hanover County,51085,DP03 0096PE,94.4,90.1
2017,Lunenburg County,51111,DP03 0096PE,85.7,90.1
2017,Orange County,51137,DP03 0096PE,88,90.1
2017,Emporia city,51595,DP03 0096PE,78.7,90.1
2017,Wythe County,51197,DP03 0096PE,88.1,90.1
2017,Chesapeake city,51550,DP03 0096PE,91.9,90.1
2017,Colonial Heights City,51570,DP03 0096PE,89.5,90.1
2017,Harrisonburg city,51660,DP03 0096PE,84.1,90.1
2017,Albemarle County,51003,DP03 0096PE,92.4,90.1
2017,Bland County,51021,DP03 0096PE,91.4,90.1
2017,Bedford County,51019,DP03 0096PE,92.2,90.1
2017,Botetourt County,51023,DP03 0096PE,95.2,90.1
2017,Buckingham County,51029,DP03 0096PE,86.8,90.1
2017,Lynchburg city,51680,DP03 0096PE,89.8,90.1
2017,York County,51199,DP03 0096PE,94.3,90.1
2017,Richmond city,51760,DP03 0096PE,85.1,90.1
2017,Martinsville city,51690,DP03 0096PE,85.2,90.1
2017,Nelson County,51125,DP03 0096PE,88.4,90.1
2017,Essex County,51057,DP03 0096PE,89.9,90.1
2017,Pittsylvania County,51143,DP03 0096PE,90.2,90.1
2017,Norton city,51720,DP03 0096PE,90.3,90.1
2017,Staunton city,51790,DP03 0096PE,90.1,90.1
2017,Fluvanna County,51065,DP03 0096PE,92,90.1
2017,Amelia County,51007,DP03 0096PE,87.2,90.1
2017,Radford city,51750,DP03 0096PE,91.6,90.1
2017,Winchester city,51840,DP03 0096PE,84.6,90.1
2017,Accomack County,51001,DP03 0096PE,83.3,90.1
2017,Craig County,51045,DP03 0096PE,91.9,90.1
2017,Floyd County,51063,DP03 0096PE,92.7,90.1
2017,Giles County,51071,DP03 0096PE,89.4,90.1
2017,Grayson County,51077,DP03 0096PE,87.8,90.1
2017,Nottoway County,51135,DP03 0096PE,89.7,90.1
2017,Rappahannock County,51157,DP03 0096PE,85.7,90.1
2017,Wise County,51195,DP03 0096PE,88.4,90.1
2017,Bristol city,51520,DP03 0096PE,88.8,90.1
2017,Covington city,51580,DP03 0096PE,86.8,90.1
2017,Portsmouth city,51740,DP03 0096PE,87.9,90.1
2017,Williamsburg city,51830,DP03 0096PE,94.5,90.1
2017,Virginia Beach city,51810,DP03 0096PE,91.1,90.1
2017,Alleghany County,51005,DP03 0096PE,92.6,90.1
2017,Carroll County,51035,DP03 0096PE,87.1,90.1
2017,Galax city,51640,DP03 0096PE,91,90.1
2017,Washington County,51191,DP03 0096PE,89.8,90.1
2017,Westmoreland County,51193,DP03 0096PE,87.4,90.1
2017,Northumberland County,51133,DP03 0096PE,89.2,90.1
2017,Page County,51139,DP03 0096PE,87.6,90.1
2017,Pulaski County,51155,DP03 0096PE,91.1,90.1
2017,Warren County,51187,DP03 0096PE,89,90.1
2017,Alexandria city,51510,DP03 0096PE,86.3,90.1
2017,Danville city,51590,DP03 0096PE,88.7,90.1
2017,Fredericksburg city,51630,DP03 0096PE,89.2,90.1
2017,Hampton city,51650,DP03 0096PE,89,90.1
2017,Amherst County,51009,DP03 0096PE,89.9,90.1
2017,Arlington County,51013,DP03 0096PE,92.2,90.1
